ID LG_child LE_child L_child Child LG_dad LE_dad L_dad Dad LG_mom LE_mom L_mom Mom Nr_sib Sib_status Sib1 Sib2 Sib3 Sib4 Sib5 Sib6 Sib7
21 0.331959909620458 0.312328917424014 0.644288827044473 0 0.520446831270887 -0.483275925444456 0.0371709058264311 0 -0.180432487195175 0.840535102348388 0.660102615153213 0 0 0 0 0 0 1 1 1 0
22 1.20638694032807 1.72205488875376 2.92844182908183 1 0.469736034156874 1.34966450153781 1.81940053569469 1 0.0794337112791704 1.10153798083367 1.18097169211284 0 1 0 0 0 0 0 0 0 0
23 -0.261359069495827 -0.595399193322218 -0.856758262818045 0 0.119077117090553 -0.779173825394621 -0.660096708304068 0 0.670968492780894 -0.408597040942957 0.262371451837937 0 6 0 0 0 0 0 0 0 0
24 0.474030074594289 -0.127984131213249 0.346045943381039 0 -0.00275463310256223 -0.404463257335417 -0.407217890437979 0 -0.646784409332861 0.501676281502201 -0.14510812783066 0 3 0 0 0 0 0 0 0 0
25 0.382670706734472 0.386384543755517 0.769055250489989 0 0.194183785084043 -0.393301400454017 -0.199117615369974 0 1.00221396807916 -0.674220419566372 0.327993548512784 0 1 0 0 0 0 0 0 1 1
26 0.279498020994817 0.491588001135211 0.771086022130028 0 0.467984942645246 0.69769026434087 1.16567520698612 0 0.311291429910555 -0.165721423794239 0.145570006116316 0 0 0 0 0 0 0 0 0 0
27 -0.551176941368144 -0.910243606407996 -1.46142054777614 0 0.610286113304809 0.201059106460007 0.811345219764816 0 -1.56102252559053 0.112032127002865 -1.44899039858767 0 2 0 0 0 0 0 0 0 0
28 -0.611488826889431 0.616278705736168 0.0047898788467371 0 0.347416389286182 -0.409330145681602 -0.0619137563954202 0 -0.334000108400825 0.328355600990593 -0.00564450741023115 0 1 0 0 0 0 0 0 0 0
29 0.862917757716845 -0.806348195574335 0.0565695621425102 0 0.813727046428727 -0.520257362156641 0.293469684272086 0 0.668385704117374 0.446845106196794 1.11523081031417 0 1 0 0 0 0 1 1 0 0
30 0.350877297818734 -0.373874859856376 -0.0229975620376419 0 -1.13469029126288 0.236720651620893 -0.897969639641988 0 0.756971117365671 0.358277093249274 1.11524821061494 0 0 0 0 0 0 0 0 0 0
31 0.520446831270887 -0.57330930538037 -0.0528624741094831 0 -1.79870015852908 1.43133606551319 -0.367364093015892 0 0.520446831270887 -0.522880673738456 -0.0024338424675685 0 0 0 0 0 0 0 0 0 0
32 0.791538480892928 1.30944513662035 2.10098361751327 1 -0.957270760915082 -0.732752892215632 -1.69002365313071 0 0.808744617317309 0.114768476422269 0.923513093739578 0 2 0 0 0 0 0 0 0 0
33 0.00893398907725632 -0.184743806357175 -0.175809817279919 0 -0.0452391513222795 0.502449938016942 0.457210786694662 0 -0.128842135459159 0.388297941094824 0.259455805635665 0 1 0 0 0 0 0 0 0 0
34 1.13999009261557 0.387567300769962 1.52755739338553 0 0.0794337112791704 0.104427027844656 0.183860739123826 0 1.06861081579166 0.1863952392455 1.25500605503715 0 1 0 0 0 0 0 0 1 0
35 0.384644686172721 1.04814770388676 1.43279239005948 0 0.105634447105249 2.0578032445037 2.16343769160895 1 0.629887536886206 -0.885589792401724 -0.255702255515518 0 1 0 0 0 0 0 0 0 0
36 -1.18032504609277 -0.223876320751868 -1.40420136684464 0 0.36656334841722 -0.274886618862421 0.0916767295547984 0 -0.789917277144316 0.478885393144016 -0.3110318840003 0 1 0 0 1 1 1 0 0 0
37 0.520446831270887 0.254819517701135 0.775266348972022 0 0.880123894141226 -1.6625152659807 -0.782391371839477 0 0.382670706734472 0.822597500187875 1.20526820692235 0 3 1 0 1 0 0 0 0 0
38 0.503240694846507 -0.767243308242257 -0.264002613395751 0 -0.749264951425847 0.929253132499139 0.179988181073293 0 1.19264314718921 1.22558428661731 2.41822743380652 1 1 0 0 0 0 0 0 0 0
39 0.162390376168305 -0.0857592380334112 0.0766311381348939 0 0.862917757716845 0.586955543311152 1.449873301028 0 -1.30855386515245 0.443755370006463 -0.864798495145985 0 2 0 0 0 0 1 0 0 0
40 -1.73230331081658 2.05002016442331 0.317716853606731 0 -1.94030912030582 -0.0332113477897474 -1.97352046809556 0 -0.389587888555508 -0.141095568211599 -0.530683456767106 0 1 0 0 0 0 0 0 0 0
41 -1.25784306803844 0.0148433114740659 -1.24299975656437 0 -0.776181377300915 -0.171870155720839 -0.948051533021754 0 -0.0643875452062878 -0.684654924134024 -0.749042469340312 0 1 0 0 0 0 0 0 0 0
42 -1.4245081631352 0.152696077582513 -1.27181208555268 0 -1.22756974494859 -0.0857046576174533 -1.31327440256605 0 -1.4909050108477 0.947430177430791 -0.543474833416905 0 2 0 0 0 0 0 0 0 0
43 -0.528988375832346 -0.765343144174613 -1.29433152000696 0 -0.0534654302165755 -0.969443990949633 -1.02290942116621 0 -0.666764500368761 0.103730191955683 -0.563034308413078 0 1 0 0 0 0 0 0 0 0
44 1.01790001867764 0.504834537415442 1.52273455609308 0 1.0118548867286 -0.0549433773241869 0.956911509404412 0 1.08927929550156 0.0541906969557561 1.14346999245732 0 2 0 0 0 0 0 1 0 0
45 0.136283253514934 0.0601105892913194 0.196393842806254 0 0.540426922306788 -0.552723300201946 -0.0122963778951584 0 -0.18997979267191 0.374601420126583 0.184621627454673 0 1 0 0 0 0 0 0 0 0
46 0.9454580390161 -0.438785869341756 0.506672169674344 0 1.25709773744208 -0.780348513361627 0.476749224080457 0 0.822305262240546 -0.492303927286298 0.330001334954247 0 1 1 1 0 0 0 0 0 1
47 0.859455414431323 -0.246162810955007 0.613292603476316 0 0.736302637655768 0.219851689778752 0.95615432743452 0 0.808744617317309 -1.54564322105374 -0.736898603736429 0 2 0 0 0 0 0 0 0 0
48 1.13999009261557 -1.66504490249553 -0.525054809879956 0 1.46625313880242 0.00940843984729992 1.47566157864972 0 -0.478277578718332 0.094126437722256 -0.384151140996076 0 0 0 0 0 0 0 0 0 0
49 0.862917757716845 0.55306752267892 1.41598528039577 0 0.311291429910555 -0.842042480338544 -0.530751050427989 0 0.862917757716845 -0.489424380109999 0.373493377606846 0 0 0 1 0 0 0 0 0 0
50 -0.606506397778013 -0.185496610367101 -0.792003008145114 0 -0.575405132508944 -0.452058039276529 -1.02746317178547 0 -0.779216624823818 0.579530214880973 -0.199686409942845 0 2 0 0 0 0 0 0 0 0
51 0.683185475954621 -1.0388893254417 -0.355703849487081 0 0.683185475954621 -0.268996315577034 0.414189160377587 0 0.0636422146099366 0.858094087242946 0.921736301852883 0 3 0 0 0 0 0 0 0 0
52 -1.12961424897875 -0.414483520015576 -1.54409776899433 0 -0.794899706255734 0.415483745216662 -0.379415961039072 0 0.209174722869289 -0.753936549782602 -0.544761826913313 0 1 0 0 0 0 0 0 0 0
53 -1.3982838809068 -1.06739712630209 -2.46568100720888 0 0.454049983558388 -0.495752850048452 -0.0417028664900637 0 -1.44899467802081 0.497029733169486 -0.951964944851326 0 1 0 0 0 0 0 0 0 0
54 -0.479797664544228 -0.188531509229379 -0.668329173773606 0 -0.850599656620401 -0.577188764629154 -1.42778842124956 0 0.74234776960481 -1.19405682080056 -0.451709051195747 0 0 0 0 0 0 0 0 0 0
55 0.619194992829256 1.04056830971736 1.65976330254662 1 0.122804508260126 -1.08028127451915 -0.957476766259026 0 0.619194992829256 -0.283983104246109 0.335211888583147 0 0 0 0 0 0 0 0 0 0
56 -1.18912847954647 0.42351966894103 -0.765608810605436 0 -2.64732718389363 0.565312502557864 -2.08201468133576 0 0.0771209598647447 0.00650999099847847 0.0836309508632232 0 0 0 0 0 0 0 0 0 0
57 -0.935082195379283 0.255066113836352 -0.680016081542931 0 -0.340501454181917 0.908528501306676 0.568027047124759 0 -0.843722827519466 1.80426101874868 0.960538191229212 0 1 0 0 0 0 0 0 0 0
58 -0.197286686702034 -0.163656583326659 -0.360943270028693 0 -0.21343012028879 0.0785049815091845 -0.134925138779605 0 -0.484322710667375 1.10727508899216 0.622952378324787 0 0 0 0 0 0 0 0 0 0
59 -0.111365961785684 0.168762169679498 0.0573962078938134 0 0.207662530338851 0.255672433475012 0.463334963813863 0 0.820961600491037 -0.321797345921083 0.499164254569953 0 1 0 0 0 0 0 0 1 0
60 -0.652829541281904 -0.0780289137137569 -0.730858454995661 0 0.0910110993443883 -0.196678385771535 -0.105667286427147 0 -0.678936663935274 -1.68678031408766 -2.36571697802294 0 2 0 0 0 0 0 0 0 0
61 -1.37368895078387 0.499989344352608 -0.873699606431258 0 -1.25053617400831 0.756222998185243 -0.494313175823068 0 -1.30855386515245 -0.830196789156993 -2.13875065430944 0 1 0 0 0 0 0 0 0 0
62 0.520446831270887 -0.00997443767675748 0.51047239359413 0 1.27776621715199 0.124920127264345 1.40268634441633 0 0.569637542559005 -1.19235359311653 -0.622716050557521 0 0 0 0 0 1 0 0 0 0
63 -0.441361388507146 -0.837590978554451 -1.2789523670616 0 -0.252874466856717 -0.667483179083985 -0.920357645940702 0 -0.775013228392542 -0.981915038543605 -1.75692826693615 0 1 0 0 0 0 0 0 0 0
64 0.68452913770413 0.162026683704019 0.846555821408148 0 0.68452913770413 -0.893849729546103 -0.209320591841973 0 -0.861296553968233 0.0579673139155423 -0.803329240052691 0 1 0 0 0 0 0 0 0 0
65 0.894747241902087 0.953994379510313 1.8487416214124 1 1.01790001867764 0.201130687693989 1.21903070637163 0 0.633818340590117 0.137225066835366 0.771043407425483 0 1 0 0 0 0 0 0 0 0
66 1.01790001867764 -1.85748922801023 -0.839589209332584 0 1.01790001867764 0.270384356942095 1.28828437561974 0 0.808744617317309 -0.699145960331077 0.109598656986233 0 1 0 0 0 0 0 0 0 0
67 0.325914777671416 1.40443588535318 1.7303506630246 1 0.397294054495333 -1.30030656487635 -0.903012510381016 0 -0.186477619144218 -0.015463379756036 -0.201940998900254 0 1 0 0 0 0 0 0 0 0
68 -0.246735721734966 -1.25614693099191 -1.50288265272687 0 -0.123582944959412 1.11343264254932 0.989849697589905 0 0.756971117365671 0.492773056848492 1.24974417421416 0 2 0 0 0 0 0 0 0 0
69 0.520446831270887 1.30995413002063 1.83040096129151 1 0.642536905208817 0.777330114866151 1.41986702007497 0 0.449067554446971 0.525976739509347 0.975044293956318 0 2 0 0 0 1 0 0 0 0
70 -1.18520202913344 0.93580256523471 -0.249399463898728 0 -1.71338592261831 1.17193016430132 -0.541455758316982 0 -0.121183304511514 0.403827744344429 0.282644439832915 0 1 0 0 0 0 0 0 0 0
71 -1.66350682265618 -1.14534688905012 -2.8088537117063 0 -0.992190061359861 1.54187404082499 0.549683979465133 0 -1.3206839592927 -0.435803920835573 -1.75648788012828 0 2 0 0 0 0 0 0 0 0
72 -0.130889838989535 0.986409968262231 0.855520129272696 0 -0.535033507781388 -0.142008381355469 -0.677041889136858 0 -0.145513186750396 -0.0030957759124005 -0.148608962662796 0 0 0 0 0 0 0 0 0 0
73 0.071031008308488 -1.10571879193858 -1.03468778363009 0 0.756971117365671 -0.910849722666807 -0.153878605301136 0 -0.809523054016595 0.637875508600476 -0.171647545416119 0 2 0 0 0 0 0 0 0 0
74 -0.637237103856126 1.029043585398 0.391806481541876 0 0.135021491433853 0.1869465630972 0.321968054531054 0 -0.775013228392542 0.137074691456101 -0.637938536936441 0 1 0 0 0 0 0 0 0 0
75 -0.671746929480179 0.476338972413296 -0.195407957066883 0 -0.600367652656263 -1.13556047967355 -1.73592813232981 0 0.0386796944626185 1.19434906838399 1.23302876284661 0 1 0 0 0 0 0 0 0 0
76 0.619194992829256 0.923892814611104 1.54308780744036 0 0.547815716005339 0.971575579145664 1.519391295151 0 0.74234776960481 0.693234134890906 1.43558190449572 0 0 0 0 0 0 0 0 0 0
77 -0.769937186108416 -0.152625791644629 -0.922562977753045 0 -2.55366572836121 -0.216458075398908 -2.77012380376011 0 0.382670706734472 1.38954635199476 1.77221705872923 1 0 0 0 0 0 0 0 0 0
78 0.736302637655768 0.152325767398703 0.888628405054471 0 0.980025402543357 -0.705086151653155 0.274939250890203 0 0.417274145531233 -0.385364547797696 0.0319095977335369 0 0 0 0 0 0 0 1 0 0
79 0.732376187242739 -0.277544800989842 0.454831386252897 0 0.683185475954621 1.71081954055468 2.3940050165093 1 0.324762281869906 -0.51869813815281 -0.193935856282904 0 0 0 0 1 0 0 0 0 0
80 0.683185475954621 -0.387676989119477 0.295508486835144 0 1.06861081579166 0.423946103191342 1.492556918983 0 0.356922429767777 -0.845062457996554 -0.488140028228778 0 1 0 0 0 0 0 0 0 0
81 0.180749859436449 0.984541852960784 1.16529171239723 0 0.728913843957217 0.528122906621692 1.25703675057891 0 -1.06829344355038 -1.54813073066787 -2.61642417421826 0 1 0 0 0 0 0 0 0 0
82 -0.0522036681354947 -0.214506286221555 -0.26670995435705 0 1.20984928361359 1.09634317358891 2.3061924572025 1 -1.00519971012212 -0.00986434426189621 -1.01506405438402 0 0 0 0 0 0 0 0 1 0
83 1.13588286483527 -1.01639094287086 0.119491921964414 0 1.05140467936727 -0.262342572986365 0.789062106380909 0 0.622322319111268 0.280149179751659 0.902471498862928 0 2 0 0 0 0 0 0 1 0
84 -1.56956466613285 -0.191213264935111 -1.76077793106796 0 -1.56956466613285 0.608085901058929 -0.961478765073918 0 -0.0522036681354947 1.23862008857073 1.18641642043523 0 1 0 0 0 0 0 0 0 0
85 0.334733864231978 -1.00167008793185 -0.666936223699872 0 -0.537335595453995 -0.271976473061791 -0.809312068515786 0 0.791538480892928 0.476906010799896 1.26844449169282 0 1 0 0 0 0 0 0 0 0
86 0.561095402016691 0.116384275591202 0.677479677607893 0 -0.565764213859501 -0.674164299730759 -1.23992851359026 0 0.423319277480275 0.952691701635114 1.37601097911539 0 1 0 0 0 0 1 0 0 0
87 -0.0547864567990146 -0.366549782977595 -0.42133623977661 0 -0.0522036681354947 0.915847277169724 0.86364360903423 0 -1.16864077720383 1.82853706381382 0.659896286609985 0 3 0 0 0 0 0 0 0 0
88 -0.868685347666784 -0.642063855679367 -1.51074920334615 0 -1.10154823123259 1.90261620245436 0.801067971221766 0 -0.0584478593279934 0.88838861647349 0.829940757145496 0 1 0 0 0 0 0 0 0 0
89 0.880123894141226 0.50260392504776 1.38272781918899 0 -1.1127600494719 -0.890320121879762 -2.00308017135166 0 0.520446831270887 -0.459407936196321 0.0610388950745666 0 0 0 0 0 0 0 0 0 0
90 0.894747241902087 -0.784732259505206 0.110014982396881 0 -0.30358526397073 -1.27193209249149 -1.57551735646222 0 -0.585744304895402 -0.0868388628646197 -0.672583167760021 0 2 0 0 0 0 0 0 0 0
91 0.507797462948276 0.288973067819189 0.796770530767465 0 -0.180432487195175 0.228156903906034 0.0477244167108591 0 0.579176739772193 -0.388972784093702 0.19020395567849 0 2 0 0 0 0 1 0 0 0
92 0.52390917455641 0.957889767038964 1.48179894159537 0 0.494698554304192 0.337912114068802 0.832610668372994 0 0.589243319431284 -0.405404511248359 0.183838808182925 0 1 0 0 0 0 0 0 0 0
93 -0.871268136330304 -0.133882731984592 -1.0051508683149 0 -1.05975505798073 -0.269020417144416 -1.32877547512515 0 -0.0582488000845373 0.566018182208792 0.507769382124255 0 2 0 0 0 0 0 0 0 0
94 -0.391900639969933 -1.24673490320039 -1.63863554317032 0 0.520446831270887 -0.383055220646229 0.137391610624658 0 -1.13574128059622 0.797884891465824 -0.337856389130401 0 2 0 0 0 0 0 0 0 0
95 0.756971117365671 -1.02286942691841 -0.265898309552738 0 0.756971117365671 -0.75554644292452 0.00142467444115102 0 0.739764980941291 0.419960750837331 1.15972573177862 0 1 0 0 1 0 0 0 0 0
96 0.214627047152066 -0.233910534993272 -0.0192834878412063 0 0.149292902277192 -0.999137245538785 -0.849844343261593 0 -0.115098342320301 -0.610112128307557 -0.725210470627858 0 0 0 0 0 0 0 0 0 0
97 -0.320521363146017 0.735579430072405 0.415058066926388 0 0.423319277480275 0.601493260225166 1.02481253770544 0 -1.3303669473684 -0.159883704969373 -1.49025065233778 0 2 0 0 0 0 0 0 0 0
98 -0.0583424132572453 -0.294639803174228 -0.352982216431473 0 0.619194992829256 0.593399108996522 1.21259410182578 0 -1.93538047412494 0.193753370061174 -1.74162710406376 0 2 0 0 0 0 0 0 0 0
99 -1.32434536182168 0.734477623253079 -0.589867738568604 0 -2.06472365916245 1.65372428720146 -0.410999371960994 0 -0.457152885176379 -0.741671961419345 -1.19882484659572 0 1 0 0 0 0 0 0 0 0
100 -0.0403665215724915 -0.0365375140632064 -0.0769040356356979 0 -0.275366368550499 1.13644206344591 0.861075694895412 0 0.298642061587944 -0.321197389491805 -0.0225553279038613 0 0 0 0 0 0 0 0 0 0
101 -0.654443240280507 -0.0944469291167141 -0.748890169397221 0 0.862917757716845 -0.905751148636056 -0.0428333909192111 0 -0.846392505216459 0.0825154453108326 -0.763877059905626 0 2 0 0 0 0 0 0 0 0
102 0.520446831270887 -0.331770492781372 0.188676338489515 0 -0.0598624990831405 0.0347689914752344 -0.0250935076079062 0 -0.432549210715737 -1.28308294123575 -1.71563215195149 0 2 0 0 0 0 0 0 0 0
103 0.9454580390161 -0.0206539731814031 0.924804065834697 0 1.13394496066653 0.0699776373506981 1.20392259801723 0 -0.124844707040492 -0.381586799650712 -0.506431506691205 0 2 0 0 0 0 0 0 0 1
104 -0.549656855542249 0.791510222539001 0.241853366996751 0 -0.269810566032003 0.0834965287424637 -0.18631403728954 0 0.520446831270887 0.248414898803252 0.768861730074139 0 2 0 0 0 0 0 0 0 0
105 -0.612551529727056 -0.122593878817393 -0.735145408544448 0 -0.735704306502611 0.036251767811101 -0.69945253869151 0 -0.448750182205697 0.185859661130922 -0.262890521074775 0 0 0 0 0 0 0 0 0 0
106 0.474030074594289 0.34102126606486 0.815051340659148 0 0.474030074594289 -0.512221689852808 -0.0381916152585192 0 0.194183785084043 -0.593519270177638 -0.399335485093595 0 0 0 0 0 0 0 0 1 0
107 -0.180432487195175 -0.44477363151201 -0.625206118707186 0 0.611806199130704 -1.27325253575611 -0.661446336625408 0 -0.728596471715943 0.0317786791648491 -0.696817792551094 0 2 0 0 0 0 0 0 0 0
108 -0.996914166726464 -0.503205883457455 -1.50012005018392 0 -0.320521363146017 -0.198930567035288 -0.519451930181304 0 -2.35798531728302 0.244328609840292 -2.11365670744272 0 0 0 0 0 0 0 0 0 0
109 -0.000348268515428699 0.521881481487015 0.521533212971586 0 0.308708641247035 0.624572352645951 0.933280993892986 0 -0.180432487195175 0.626077395216173 0.445644908020998 0 1 0 0 0 0 0 0 0 0
110 0.331959909620458 -0.0057638551552616 0.326196054465197 0 0.207662530338851 0.171956587948558 0.379619118287409 0 -0.124844707040492 0.538348288678582 0.41350358163809 0 2 0 0 0 0 0 0 0 0
111 0.879061191303601 0.089040439088566 0.968101630392168 0 0.9454580390161 -0.549795919459305 0.395662119556795 0 1.00221396807916 0.557396064716967 1.55961003279612 0 0 0 0 0 1 1 1 0 0
112 0.880123894141226 0.351366632477495 1.23149052661872 0 1.06861081579166 -0.0887209452610578 0.979889870530597 0 0.880123894141226 0.604582802328667 1.48470669646989 0 0 0 0 0 0 0 0 0 0
113 -2.00168370866473 -0.0522618309898874 -2.05394553965461 0 -1.47243711234223 -0.470689483321225 -1.94312659566346 0 -0.941127327328326 -0.713726639156153 -1.65485396648448 0 0 0 0 0 0 0 0 0 0
114 -0.197286686702034 -0.94202953718785 -1.13931622388988 0 -0.124844707040492 -0.580735323525466 -0.705580030565958 0 -0.465604381712556 -1.42049543427519 -1.88609981598774 0 0 0 0 0 0 0 0 0 0
115 0.999631179415636 0.0631446345327845 1.06277581394842 0 -0.125907409878117 1.4862332932424 1.36032588336428 0 0.948920382301623 0.0699552290743428 1.01887561137597 0 2 0 0 0 0 0 0 0 0
116 -0.18997979267191 -0.221372167969712 -0.411351960641622 0 0.74234776960481 0.480788009887285 1.2231357794921 0 -0.18997979267191 0.224785272622444 0.0348054799505338 0 1 0 0 0 0 0 0 0 0
117 1.06861081579166 0.293972587189372 1.36258340298103 0 1.06861081579166 0.913872670051276 1.98248348584293 1 0.808744617317309 0.491495767461135 1.30024038477844 0 2 0 0 0 0 1 1 0 0
118 0.74234776960481 -0.130512346356394 0.611835423248416 0 0.756971117365671 -0.967108135149505 -0.210137017783834 0 0.74234776960481 -0.642733965310049 0.0996138042947616 0 1 1 1 0 1 0 0 0 0
119 0.690574269653173 0.497362162108211 1.18793643176138 0 -0.0547864567990146 -0.0958601232817983 -0.150646580080813 0 0.690574269653173 0.480694589691947 1.17126885934512 0 2 0 0 0 0 0 1 0 0
120 -0.458297487682432 0.122500073441343 -0.33579741424109 0 -1.39062504995915 0.437562474599604 -0.953062575359548 0 0.0910110993443883 0.555795784772364 0.646806884116753 0 0 0 0 0 0 0 0 0 0
121 0.879061191303601 -0.825769183433546 0.053292007870055 0 0.879061191303601 -0.311114064076468 0.567947127227134 0 0.9454580390161 -0.519508045338682 0.425949993677419 0 1 0 0 0 0 1 0 0 1
122 -0.223393809355405 0.0762507848638483 -0.147143024491556 0 -0.280243351591168 0.497302917090751 0.217059565499582 0 -0.411880731005834 0.165877428710877 -0.246003302294956 0 2 0 0 0 0 0 0 0 0
123 1.06861081579166 -0.89611605746389 0.172494758327766 0 -0.462591528119847 0.848601421944237 0.38600989382439 0 0.474030074594289 -0.742062919616971 -0.268032845022683 0 2 0 0 0 0 0 0 0 0
124 0.468673331319249 -0.210769448182599 0.25790388313665 0 -0.404916214192618 0.482712508981137 0.0777962947885185 0 0.403339186444375 0.158212511809864 0.56155169825424 0 1 0 0 0 0 0 0 0 0
125 0.520446831270887 0.810608254784952 1.33105508605584 0 -0.600367652656263 0.558768481135739 -0.0415991715205232 0 0.449067554446971 -0.551887415230885 -0.102819860783914 0 1 0 0 0 0 0 0 0 0
126 0.523220785882407 -0.23701299082997 0.286207795052436 0 0.980025402543357 0.0224472895871212 1.00247269213048 0 0.594600062706323 -1.857747336699 -1.26314727399268 0 1 0 0 0 0 0 0 0 0
127 0.423319277480275 0.615882713308229 1.0392019907885 0 -0.637237103856126 -0.400530194891588 -1.03776729874771 0 0.469736034156874 1.23164316052009 1.70137919467697 1 1 0 0 0 0 0 1 0 0
128 0.113031985141511 -1.44757344526983 -1.33454146012832 0 0.924789559306197 0.263945727609478 1.18873528691567 0 -0.486987398999323 0.936845054147003 0.44985765514768 0 1 0 0 0 0 0 0 0 0
129 0.201418339146352 0.470544808771854 0.671963147918206 0 0.0636422146099366 -0.228845306135886 -0.165203091525949 0 1.01790001867764 0.399945954617205 1.41784597329485 0 1 0 0 0 0 0 0 0 0
130 -0.109053210371259 -0.397255956159564 -0.506309166530823 0 -1.57999745169201 0.107129483999667 -1.47286796769234 0 0.74234776960481 0.644765232747167 1.38711300235198 0 2 0 0 0 0 0 0 0 0
131 -0.0522036681354947 0.372491037370689 0.320287369235194 0 0.670968492780894 1.45527032569415 2.12623881847505 1 0.136283253514934 -0.381050752930175 -0.244767499415241 0 1 0 0 0 0 0 0 0 0
132 0.293285318312904 -0.559771594655107 -0.266486276342203 0 -0.740726565856198 0.0427754240634826 -0.697951141792716 0 0.632647273143833 -0.405738897937041 0.226908375206792 0 1 0 0 0 0 0 0 0 0
133 0.0636422146099366 -0.219860501332959 -0.156218286723023 0 -0.0534654302165755 -1.27712371442764 -1.33058914464422 0 0.196541356105682 1.65180662856372 1.84834798466941 1 1 0 0 0 0 0 0 0 0
134 -0.458297487682432 -0.110148270713187 -0.568445758395619 0 -0.437629007972529 0.211273558675933 -0.226355449296595 0 0.402650797770372 -0.044055347957993 0.358595449812379 0 2 1 1 0 0 0 0 0 0
